Model,Replicate,Time,Average,SE
28092017,Rep 3,0,29.824943013060054,0.012090302353339527
28092017,Rep 4,0,29.83445241566039,0.012102254374833752
28092017,Rep 5,0,29.831144163472757,0.012105904019524596
28092017,Rep 1,1,44.678866189347296,0.018052328
28092017,Rep 2,1,44.68110417699287,0.018034294
28092017,Rep 3,1,44.69071001541965,0.018033880587765585
28092017,Rep 4,1,44.68404455309716,0.018009482708688233
28092017,Rep 5,1,44.680420139251986,0.018036932
28092017,Rep 1,2,32.063245220525616,0.019891919578011275
28092017,Rep 2,2,32.07874387289833,0.019923973538159147
28092017,Rep 3,2,32.057699447917116,0.019904540754443704
28092017,Rep 4,2,32.047587886826804,0.019856441013064687
28092017,Rep 5,2,32.06084718671721,0.019889817
28092017,Rep 1,3,30.89088534599056,0.027103168160117003
28092017,Rep 2,3,30.895697250827663,0.027012072817388117
28092017,Rep 3,3,30.887294607074818,0.027055104268393915
28092017,Rep 4,3,30.858390441126442,0.027048597
28092017,Rep 5,3,30.924975291860722,0.027025445535036104
28092017,Rep 1,4,67.51077462548176,0.023539381753230105
28092017,Rep 2,4,67.53778995336546,0.023571007
28092017,Rep 3,4,67.54212641880434,0.023546072
28092017,Rep 4,4,67.52354478289166,0.023573438699364856
28092017,Rep 5,4,67.54141609498338,0.023505696126223163
28092017,Rep 1,5,119.69362960202469,0.044658728
28092017,Rep 2,5,119.70621712199176,0.044852725
28092017,Rep 3,5,119.7364708094233,0.044726150006055315
28092017,Rep 4,5,119.73154159234336,0.044766938710735435
28092017,Rep 5,5,119.68915190074264,0.044643840531175406
28092017,Rep 1,6,200.15946767203985,0.07872617
28092017,Rep 2,6,200.1448440324038,0.07892527
28092017,Rep 3,6,200.1697729,0.079148159
28092017,Rep 4,6,200.2100788128711,0.078690161
28092017,Rep 5,6,200.1286395367818,0.079212902
28092017,Rep 1,7,281.21982079230736,0.12075832465770188
28092017,Rep 2,7,281.0797278737069,0.1218105536908079
28092017,Rep 3,7,281.06231090275116,0.12175892509910781
28092017,Rep 4,7,281.2608714647233,0.12062394561087071
28092017,Rep 5,7,281.2080734903634,0.1217694234215518
28092017,Rep 1,8,274.88609966451185,0.13277498484013103
28092017,Rep 2,8,274.73094163117713,0.13404594165755163
28092017,Rep 3,8,274.5349346144148,0.13437298218818178
28092017,Rep 4,8,275.03575097418735,0.1326664137178798
28092017,Rep 5,8,274.87132851749874,0.13359871859650319
28092017,Rep 1,9,258.37651978580544,0.14211976609458854
28092017,Rep 2,9,258.1337975373451,0.14370684501258327
28092017,Rep 3,9,257.98847338032397,0.14314130659202182
28092017,Rep 4,9,258.53770971744234,0.14184398908313106
28092017,Rep 5,9,258.14019681082584,0.14303686291648662
28092017,Rep 1,10,236.59063091232332,0.1508929424963035
28092017,Rep 2,10,236.56508425268382,0.15276209287768364
28092017,Rep 3,10,236.35734268239096,0.15161625045966326
28092017,Rep 4,10,236.9671918645799,0.14997854526668564
28092017,Rep 5,10,236.50251379565955,0.15206817716790202
28092017,Rep 1,11,211.6906687095443,0.16049136983629844
28092017,Rep 2,11,211.6966026306042,0.16198626676030337
28092017,Rep 3,11,211.61003990505347,0.16074403569061366
28092017,Rep 4,11,212.2305025083696,0.1584367393303474
28092017,Rep 5,11,211.75177075141104,0.16078962088509602
28092017,Rep 1,12,183.30421849734046,0.16950485254068384
28092017,Rep 2,12,183.41608710602569,0.17095136817811482
28092017,Rep 3,12,183.38520743576734,0.16922914647546447
28092017,Rep 4,12,183.82586795613759,0.1676332872540454
28092017,Rep 5,12,183.55962657317207,0.16928083858969542
28092017,Rep 1,13,153.32001741198636,0.17673993365857318
28092017,Rep 2,13,153.36973414464526,0.17886397526863154
28092017,Rep 3,13,153.1374085610507,0.1769182793960849
28092017,Rep 4,13,153.63895879109575,0.17664561213664065
28092017,Rep 5,13,153.63893043202805,0.17717651379252497
28092017,Rep 1,14,124.74155784007488,0.18171562877983682
28092017,Rep 2,14,125.14081088884868,0.1833193922372866
28092017,Rep 3,14,124.60048690753081,0.18160506207617355
28092017,Rep 4,14,125.10721923946218,0.18218066764467872
28092017,Rep 5,14,125.01659414846488,0.1823551172006311
28092017,Rep 1,15,99.83337822999923,0.1832336982468744
28092017,Rep 2,15,100.18705858036364,0.18666787463939669
28092017,Rep 3,15,99.62386060862822,0.18384018160194204
28092017,Rep 4,15,100.12721587589955,0.18450747673832335
28092017,Rep 5,15,100.1361116174944,0.18468882914033394
28092017,Rep 1,16,78.74668299760384,0.18974026776144345
28092017,Rep 2,16,79.17382004584952,0.1941621970212105
28092017,Rep 3,16,78.38704001732036,0.1911502911356992
28092017,Rep 4,16,79.02640316,0.19104231203620492
28092017,Rep 5,16,79.02389975368666,0.19070501330530304
28092017,Rep 1,17,61.55001382665707,0.20926940643753378
28092017,Rep 2,17,61.94691985370558,0.21095441565827389
28092017,Rep 3,17,61.349884288050134,0.21050423771551047
28092017,Rep 4,17,61.95737112,0.20681373304091266
28092017,Rep 5,17,61.80607253087642,0.20797341006505712
28092017,Rep 1,18,50.61049267498825,0.2325206410729855
28092017,Rep 2,18,51.007087574245155,0.23160896054312785
28092017,Rep 3,18,50.25882687691311,0.22890206294757973
28092017,Rep 4,18,50.85387621,0.22268384103834488
28092017,Rep 5,18,50.59960010362658,0.2290225805492545
28092017,Rep 1,19,50.068353900064274,0.27937278156214745
28092017,Rep 2,19,50.43096858808659,0.2784578179640495
28092017,Rep 3,19,50.28721994623239,0.27942634815164547
28092017,Rep 4,19,50.53230915263487,0.2727959197419111
28092017,Rep 5,19,50.277681464956366,0.27915703359832916
28092017,Rep 1,20,63.92843380258917,0.3862431846119131
28092017,Rep 2,20,64.08769430184805,0.38631814911964435
28092017,Rep 3,20,64.71094453477797,0.3896551461958041
28092017,Rep 4,20,64.11702383,0.38343929813431343
28092017,Rep 5,20,63.94449319247141,0.3864675551465833
28092017,Rep 1,21,89.77384044036273,0.5232921975610415
28092017,Rep 2,21,90.28345861473504,0.5186584809741005
28092017,Rep 3,21,91.19737728400959,0.5186099607003846
28092017,Rep 4,21,89.63475258908436,0.5217998261595513
28092017,Rep 5,21,89.56449881,0.5204750093424252
28092017,Rep 1,22,122.44208588532182,0.6571188534485841
28092017,Rep 2,22,123.35797226425925,0.6534349618032946
28092017,Rep 3,22,124.68603143897587,0.652936212
28092017,Rep 4,22,122.05515775612325,0.6597274934639203
28092017,Rep 5,22,121.84691250832664,0.648764032
28092017,Rep 1,23,157.82068807534765,0.7874715178591567
28092017,Rep 2,23,158.5140539337931,0.7839020180223569
28092017,Rep 3,23,160.7633242312061,0.7935664547935211
28092017,Rep 4,23,156.9349743506508,0.793068478
28092017,Rep 5,23,157.48638907895975,0.78388219
28092017,Rep 1,24,192.43952525484121,0.9311250071129231
28092017,Rep 2,24,193.5062335427598,0.9358365629828453
28092017,Rep 3,24,195.24178948110472,0.9249144749315158
28092017,Rep 4,24,191.99179443152244,0.9323709461251894
28092017,Rep 5,24,191.6148914423396,0.9193491166514295
28092017,Rep 1,25,225.10503816767618,1.075793976456683
28092017,Rep 2,25,225.91964188258615,1.0975662188217945
28092017,Rep 3,25,227.29324305468734,1.083509010829577
28092017,Rep 4,25,224.03330031766185,1.080357307042244
28092017,Rep 5,25,223.93256338124183,1.073590583
28092017,Rep 1,26,254.85712454727255,1.2336431303687432
28092017,Rep 2,26,256.12125325325894,1.2693689851316587
28092017,Rep 3,26,257.31650838701233,1.253316089546553
28092017,Rep 4,26,253.72324317802054,1.248555830321273
28092017,Rep 5,26,253.86763280317444,1.2376311402094948
28092017,Rep 1,27,280.4139759250499,2.598984063974123
28092017,Rep 2,27,284.74706478479516,2.7639542091614606
28092017,Rep 3,27,281.7751398591945,2.6719670286434476
28092017,Rep 4,27,283.2767442082405,2.6129023409958334
28092017,Rep 5,27,277.11764141642135,2.621483473543495
28092017,Rep 1,28,306.5884644913371,2.8103774532529044
28092017,Rep 2,28,310.3013328524887,2.974761227
28092017,Rep 3,28,307.7624043945453,2.8925183550870823
28092017,Rep 4,28,309.2676249255851,2.8092409919216155
28092017,Rep 5,28,303.35554750974984,2.862357656219523
28092017,Rep 1,29,331.4527898629442,3.070603845446432
28092017,Rep 2,29,336.6649060183996,3.234941369789622
28092017,Rep 3,29,331.8599421084813,3.1401605231456147
28092017,Rep 4,29,335.57394880735404,3.0499813134214993
28092017,Rep 5,29,329.21855256664986,3.0960078360828702
28092017,Rep 1,30,360.45076579023697,3.349779575087155
28092017,Rep 2,30,366.6935050832834,3.5294133729157253
28092017,Rep 3,30,362.27366908799127,3.3913752947451368
28092017,Rep 4,30,365.5948030631255,3.335440089886072
28092017,Rep 5,30,358.1992003061643,3.3559698095246695
28092017,Rep 1,31,395.6336933,3.6964199621390526
28092017,Rep 2,31,402.18390439390026,3.860814024
28092017,Rep 3,31,397.2789084061911,3.720622857049109
28092017,Rep 4,31,401.4327821385962,3.6614359889997155
28092017,Rep 5,31,394.3291504354565,3.669317141280568
28092017,Rep 1,32,439.0518546350518,4.077637508565087
28092017,Rep 2,32,444.09099330777457,4.297480839992204
28092017,Rep 3,32,440.4847569,4.137986421196597
28092017,Rep 4,32,444.0299955490163,4.051819239053558
28092017,Rep 5,32,436.15087821463595,4.057438995143394
28092017,Rep 1,33,489.26013665600743,4.490753344955253
28092017,Rep 2,33,493.1288730600114,4.773047828361593
28092017,Rep 3,33,491.2001907497631,4.567147149085728
28092017,Rep 4,33,494.2002688719969,4.513307888492614
28092017,Rep 5,33,484.9012311158824,4.496623163806551
28092017,Rep 1,34,543.6994410755477,4.904714046401031
28092017,Rep 2,34,545.8620282768422,5.2275986709682245
28092017,Rep 3,34,545.5183401144782,5.019564841125924
28092017,Rep 4,34,550.8390017072484,4.915588537336368
28092017,Rep 5,34,539.7297003134256,4.985592255381846
28092017,Rep 1,35,600.1338092630554,5.286856273
28092017,Rep 2,35,597.9388021,5.625618573349254
28092017,Rep 3,35,599.8635479695315,5.4692714058008605
28092017,Rep 4,35,608.1133500907337,5.370031553980694
28092017,Rep 5,35,595.6638995126837,5.394104436811675
28092017,Rep 1,36,648.6072517520897,5.668663330328299
28092017,Rep 2,36,645.8139431,5.976317986298211
28092017,Rep 3,36,647.1043056085372,5.842248074864595
28092017,Rep 4,36,657.8868541039972,5.802869393363008
28092017,Rep 5,36,646.1789349878917,5.779841323505396
28092017,Rep 1,37,688.0546601148333,5.983840774986458
28092017,Rep 2,37,686.9986079863883,6.284812948427951
28092017,Rep 3,37,685.0417159490923,6.046285789606624
28092017,Rep 4,37,698.1452474,6.052386572214874
28092017,Rep 5,37,683.0765163028269,6.199530587482786
28092017,Rep 1,38,710.9656954603677,6.167164322653905
28092017,Rep 2,38,708.7331146397588,6.395427777075768
28092017,Rep 3,38,711.2031672912373,6.188858321
28092017,Rep 4,38,722.1306236499289,6.304908757197656
28092017,Rep 5,38,709.1120313446461,6.332002961927417
28092017,Rep 1,39,718.5270670068163,6.3591415778395595
28092017,Rep 2,39,713.7689401,6.444642197615357
28092017,Rep 3,39,716.3688045256921,6.278704465676412
28092017,Rep 4,39,728.0888878763585,6.499074239389126
28092017,Rep 5,39,715.7579707932723,6.427853117687935
28092017,Rep 1,40,710.5091220633296,6.3585896690307955
28092017,Rep 2,40,709.2274955216591,6.5570422339110745
28092017,Rep 3,40,708.6816136987148,6.3351991690442935
28092017,Rep 4,40,721.5366070218721,6.596064976263394
28092017,Rep 5,40,708.6794936948517,6.532551147521687
28092017,Rep 1,41,703.2400764054614,6.495758481388646
28092017,Rep 2,41,699.2201504913642,6.623488076515216
28092017,Rep 3,41,700.8544963,6.372646062266497
28092017,Rep 4,41,712.2293885694596,6.753926439582286
28092017,Rep 5,41,698.4845575490924,6.564029788989456
28092017,Rep 1,42,703.4894901,6.586053636468063
28092017,Rep 2,42,701.7614806304969,6.691143658678835
28092017,Rep 3,42,701.4616798442861,6.375889034595559
28092017,Rep 4,42,714.4993262183378,6.7612383123411135
28092017,Rep 5,42,700.2350218130472,6.42931475
28092017,Rep 1,43,722.7335000055316,6.733677676107576
28092017,Rep 2,43,722.6868616527436,6.819670401670618
28092017,Rep 3,43,720.3676740121882,6.289485590699029
28092017,Rep 4,43,737.0257373865614,6.830456338666169
28092017,Rep 5,43,721.1641538067603,6.5731969323374395
28092017,Rep 1,44,756.6560712638919,6.709970166223731
28092017,Rep 2,44,762.6083019798642,6.985397253856812
28092017,Rep 3,44,758.0178995069818,6.401253465539036
28092017,Rep 4,44,772.4973823529067,6.962909681834749
28092017,Rep 5,44,759.2729838398598,6.705019494424989
28092017,Rep 1,45,807.4297143421792,6.672341742516059
28092017,Rep 2,45,809.9981070348118,7.142552473337716
28092017,Rep 3,45,808.4499477841943,6.5610501217343264
28092017,Rep 4,45,823.1082804250825,7.072526899043679
28092017,Rep 5,45,813.4103067445379,6.694469444557403
28092017,Rep 1,46,867.2007979144952,6.803036936656507
28092017,Rep 2,46,870.5501061645158,7.251452406244992
28092017,Rep 3,46,870.1817606375665,6.695333503818103
28092017,Rep 4,46,883.9027060585998,7.154962152676785
28092017,Rep 5,46,873.5677556384501,6.813867280741445
28092017,Rep 1,47,931.8084056,6.9413892177782115
28092017,Rep 2,47,935.5862908718717,7.2193550999441225
28092017,Rep 3,47,934.8327161771828,6.897154265278303
28092017,Rep 4,47,951.1241866445596,7.1280439819822705
28092017,Rep 5,47,937.4214607662723,6.846399934967097
28092017,Rep 1,48,994.8557819977405,7.242983068254328
28092017,Rep 2,48,1000.5116066270285,7.398342861500036
28092017,Rep 3,48,998.7446955719506,7.179755656981261
28092017,Rep 4,48,1015.9272273455581,7.186576482245024
28092017,Rep 5,48,1003.5620383473863,7.091729014185851
28092017,Rep 1,49,1047.1262543536277,7.727637344007075
28092017,Rep 2,49,1052.7928649302667,7.9692401609119905
28092017,Rep 3,49,1054.3826743269847,7.749068671700815
28092017,Rep 4,49,1071.7594071715846,7.606659732
28092017,Rep 5,49,1058.4127280764637,7.692610766305973
28092017,Rep 1,50,1088.2037293024262,8.113410983331233
28092017,Rep 2,50,1092.9769425819045,8.517533005042408
28092017,Rep 3,50,1095.5202969993948,8.593819693527223
28092017,Rep 4,50,1116.8848972334215,8.232406403167039
28092017,Rep 5,50,1099.836526439227,8.465407598939315
28092017,Rep 1,51,1109.4884933702917,8.952252057015844
28092017,Rep 2,51,1121.5585491132804,9.230734091
28092017,Rep 3,51,1121.391219807021,9.513368704410748
28092017,Rep 4,51,1138.8814501634865,9.050456061210474
28092017,Rep 5,51,1127.711522808544,9.521748141337806
28092017,Rep 1,52,1110.0811209009732,9.850818460983385
28092017,Rep 2,52,1125.5905402463472,10.075465820440233
28092017,Rep 3,52,1125.0520391296875,10.195439022065182
28092017,Rep 4,52,1139.913256770013,9.780672630945777
28092017,Rep 5,52,1132.6375574831068,10.248150546245935
28092017,Rep 1,53,1088.4410661921972,10.249303297705303
28092017,Rep 2,53,1104.2459277646938,10.266319316071336
28092017,Rep 3,53,1106.7577560878158,10.209215002935249
28092017,Rep 4,53,1117.5118593219795,10.13415008265001
28092017,Rep 5,53,1109.4605852360576,10.541110081300571
28092017,Rep 1,54,1046.7830990988812,10.063922926445429
28092017,Rep 2,54,1062.881747892496,10.026774287366454
28092017,Rep 3,54,1065.960823585209,9.837572585
28092017,Rep 4,54,1071.6071811530162,9.788256683161606
28092017,Rep 5,54,1070.8107341980708,10.297901714192664
28092017,Rep 1,55,1001.2859141834226,9.225007234307393
28092017,Rep 2,55,1015.9344172334607,9.239074709669515
28092017,Rep 3,55,1014.8527869629906,9.031302829463147
28092017,Rep 4,55,1021.5269067872756,9.074866254100183
28092017,Rep 5,55,1026.4634790995387,9.377446657922617
28092017,Rep 1,56,962.5742936895616,8.099064874934708
28092017,Rep 2,56,976.0857574984327,8.157269225
28092017,Rep 3,56,974.5523617328271,7.886136370359052
28092017,Rep 4,56,980.5948521805092,7.913968762365871
28092017,Rep 5,56,984.2442570266741,8.546811564
28092017,Rep 1,57,942.7180397476689,6.976197143599678
28092017,Rep 2,57,950.3105903886258,7.020427456569547
28092017,Rep 3,57,955.3727135748964,6.993061116157545
28092017,Rep 4,57,957.0849696811566,7.0272719886164445
28092017,Rep 5,57,960.1346902,7.720784132636636
28092017,Rep 1,58,953.9880433723545,6.096802449
28092017,Rep 2,58,964.6945685481019,6.226448890675269
28092017,Rep 3,58,966.6808553328309,6.494390602728563
28092017,Rep 4,58,969.2387236227348,6.293755587208039
28092017,Rep 5,58,971.4598703936094,7.183171944965168
28092017,Rep 1,59,1006.5249248268855,5.820909637539038
28092017,Rep 2,59,1015.5473812372654,5.522320660740588
28092017,Rep 3,59,1018.8940388220544,6.334772405057445
28092017,Rep 4,59,1020.0797755772127,6.089527097283426
28092017,Rep 5,59,1021.5114747191373,7.041960910097534
28092017,Rep 1,60,1085.3505538100706,5.736526457040214
28092017,Rep 2,60,1091.6365219374327,5.783764617680394
28092017,Rep 3,60,1094.8118356418809,6.804915590752959
28092017,Rep 4,60,1097.7528263967781,6.383282359807612
28092017,Rep 5,60,1096.5865341066328,7.091522407530911
28092017,Rep 1,61,1174.2381403658876,6.136496545071876
28092017,Rep 2,61,1177.7715774198873,6.617894688705905
28092017,Rep 3,61,1184.340418895358,7.580023048476121
28092017,Rep 4,61,1188.4152689833797,7.098429176134795
28092017,Rep 5,61,1184.167031439753,7.895406177034771
28092017,Rep 1,62,1258.9714705935357,7.1906717060715915
28092017,Rep 2,62,1264.5351179253769,8.068646937
28092017,Rep 3,62,1268.2071677776858,9.129706456
28092017,Rep 4,62,1275.6942526684059,8.438224620606512
28092017,Rep 5,62,1271.2705011102507,9.315507277
28092017,Rep 1,63,1323.8109009426607,8.75935928
28092017,Rep 2,63,1323.9301159488134,10.314114159345241
28092017,Rep 3,63,1326.5742832613437,11.517336106459423
28092017,Rep 4,63,1339.8914510288898,10.329341456923826
28092017,Rep 5,63,1334.321408542075,10.547793952861594
28092017,Rep 1,64,1350.0368942094924,10.310079397438608
28092017,Rep 2,64,1348.8975920309074,12.417988797804533
28092017,Rep 3,64,1346.7390357667716,13.522422590363124
28092017,Rep 4,64,1364.7307869211454,12.006608564723281
28092017,Rep 5,64,1359.1890024656004,12.405727993972937
28092017,Rep 1,65,1338.5532351020433,11.138448543155118
28092017,Rep 2,65,1332.7516191205607,13.590603205728103
28092017,Rep 3,65,1330.0135416904957,14.344147154292536
28092017,Rep 4,65,1347.1817354579473,13.040542487594934
28092017,Rep 5,65,1342.8218951368717,13.389121906868777
28092017,Rep 1,66,1304.962551057035,11.337294556334811
28092017,Rep 2,66,1290.9983990120465,13.771773082846972
28092017,Rep 3,66,1292.1200542978643,13.678269841534789
28092017,Rep 4,66,1304.6199795672958,13.238389840516252
28092017,Rep 5,66,1305.1859189738718,12.76154221516372
28092017,Rep 1,67,1255.6047732941447,11.942781584294753
28092017,Rep 2,67,1238.0193119614244,13.22532153164662
28092017,Rep 3,67,1236.072532635862,13.489191727635747
28092017,Rep 4,67,1248.6545879615855,13.26156457898484
28092017,Rep 5,67,1247.8252033298018,12.638368336401268
28092017,Rep 1,68,1203.8469736323284,12.5280691
28092017,Rep 2,68,1172.1130923923658,12.98548995454438
28092017,Rep 3,68,1178.7522379753375,13.605063841325727
28092017,Rep 4,68,1190.883292360533,13.272038259467323
28092017,Rep 5,68,1192.7714143964665,12.346266846715318
28092017,Rep 1,69,1165.0587573042028,12.927555188142533
28092017,Rep 2,69,1129.2765065786382,12.796179303587735
28092017,Rep 3,69,1139.6160318138552,13.43862259046666
28092017,Rep 4,69,1149.048056888368,13.457184488554818
28092017,Rep 5,69,1147.159300616958,12.478356865728847
28092017,Rep 1,70,1153.167586672452,13.431450797981423
28092017,Rep 2,70,1114.3379323991337,12.605035759832692
28092017,Rep 3,70,1127.244237286242,14.107745062662122
28092017,Rep 4,70,1140.4906499666597,14.020554147534721
28092017,Rep 5,70,1135.1767907605094,13.189061921838764
28092017,Rep 1,71,1175.2121323906654,15.266795775327484
28092017,Rep 2,71,1132.223014576122,13.793075091078963
28092017,Rep 3,71,1149.5659639820424,15.825988022054917
28092017,Rep 4,71,1162.4170921055545,15.889274081562304
28092017,Rep 5,71,1156.7901071000235,14.869572331360766
28092017,Rep 1,72,1204.3414684168392,18.569976457038976
28092017,Rep 2,72,1158.8844586364633,16.583899096582904
28092017,Rep 3,72,1173.9146180076466,18.798724508185703
28092017,Rep 4,72,1188.9107287048369,18.77312819869879
28092017,Rep 5,72,1186.608105135393,17.382157756444006
28092017,Rep 1,73,1248.9988717092917,29.41611357419666
28092017,Rep 2,73,1208.8082457607945,26.141902196836803
28092017,Rep 3,73,1159.2104593247477,28.827927432603957
28092017,Rep 4,73,1200.647911217503,28.400860264992442
28092017,Rep 5,73,1213.9232748144102,26.83955774337506
28092017,Rep 1,74,1260.5027235673351,35.84699111743395
28092017,Rep 2,74,1226.7335652339168,31.540183053173337
28092017,Rep 3,74,1150.2907155875357,35.82968871368725
28092017,Rep 4,74,1202.859067505075,34.142863900682535
28092017,Rep 5,74,1218.8432976568436,33.53991719
28092017,Rep 1,75,1238.2034712684974,41.97192772480306
28092017,Rep 2,75,1210.312410668525,37.21890960411438
28092017,Rep 3,75,1104.730824180637,42.50973904
28092017,Rep 4,75,1171.542703649737,40.35339690293711
28092017,Rep 5,75,1188.4113047847682,41.027500945140154
28092017,Rep 1,76,1173.932955732352,45.823628332369715
28092017,Rep 2,76,1152.6763647515752,41.502941649891106
28092017,Rep 3,76,1033.312930058065,46.45037440810865
28092017,Rep 4,76,1109.5557054602111,44.07800739
28092017,Rep 5,76,1118.9976474201771,46.178293849522966
28092017,Rep 1,77,1092.9930497363425,45.42814126434213
28092017,Rep 2,77,1074.3447348852837,42.49790486715457
28092017,Rep 3,77,965.2798828777921,45.406877618418605
28092017,Rep 4,77,1041.7571210315891,44.40914771187314
28092017,Rep 5,77,1040.5299377586134,46.90849450929731
28092017,Rep 1,78,1035.431238796126,41.56151555807454
28092017,Rep 2,78,1015.6279961035752,40.08882886316973
28092017,Rep 3,78,937.0967006632986,40.99885372167504
28092017,Rep 4,78,1002.1401638663888,41.635148786136554
28092017,Rep 5,78,992.8643735923437,43.80597608063586
28092017,Rep 1,79,1009.4668374305908,36.96647858895013
28092017,Rep 2,79,983.7153664798268,36.13559397186361
28092017,Rep 3,79,948.6668330807078,37.601657164890746
28092017,Rep 4,79,989.8073272588483,37.705852984352454
28092017,Rep 5,79,981.0031717200998,40.21231583606511
28092017,Rep 1,80,1011.9474659075238,34.15415739646004
28092017,Rep 2,80,978.0020136474905,33.57445650374571
28092017,Rep 3,80,978.8260918,35.10107547484431
28092017,Rep 4,80,990.8401959417301,33.43686349424378
28092017,Rep 5,80,997.9494185302153,40.35392337632448
28092017,Rep 1,81,1032.4412534325563,34.63501551780886
28092017,Rep 2,81,986.2924095545022,33.65390290171504
28092017,Rep 3,81,1020.925635072021,36.66752878727078
28092017,Rep 4,81,1013.2162451033759,33.92527917
28092017,Rep 5,81,1026.4890068539555,43.58978099
28092017,Rep 1,82,1049.3423097675932,35.885462447892735
28092017,Rep 2,82,998.7941084368915,34.50909105150351
28092017,Rep 3,82,1050.8755760373392,39.83801770277339
28092017,Rep 4,82,1032.264636639679,36.12666175
28092017,Rep 5,82,1037.8140272628643,44.06860587346632
28092017,Rep 1,83,1045.644821287962,36.97878521536745
28092017,Rep 2,83,993.6570807,32.94492897608764
28092017,Rep 3,83,1024.6127823498325,38.97750479421946
28092017,Rep 4,83,1020.6410104347567,34.02793854594066
28092017,Rep 5,83,1032.4452074396909,44.91218242362016
28092017,Rep 1,84,1015.5515498322926,40.428451852643995
28092017,Rep 2,84,974.6897891,36.664112476658545
28092017,Rep 3,84,951.7363754230062,40.03305767860926
28092017,Rep 4,84,985.8900649091853,37.12223103209516
28092017,Rep 5,84,990.8503411,47.50023372694869
28092017,Rep 1,85,980.4277765609688,46.36158133054585
28092017,Rep 2,85,944.9959024977505,43.747339316977005
28092017,Rep 3,85,917.8587786362559,45.97433517000461
28092017,Rep 4,85,968.8467875553039,44.11024824
28092017,Rep 5,85,957.2796799,55.75432562382024
28092017,Rep 1,86,917.5263963961194,50.46871864050616
28092017,Rep 2,86,878.0259184493726,47.44666097451869
28092017,Rep 3,86,910.7266660489664,52.75281438
28092017,Rep 4,86,932.2904220839711,49.98466922308493
28092017,Rep 5,86,920.1685120671392,64.86889625364685
28092017,Rep 1,87,884.3580603585534,53.239833417005606
28092017,Rep 2,87,847.9842617756487,49.31314677746706
28092017,Rep 3,87,944.0472918069527,60.30756088521298
28092017,Rep 4,87,914.9472744441629,56.615780197656825
28092017,Rep 5,87,903.3831267091425,69.41045123
28092017,Rep 1,88,892.1445298554289,54.07773665288553
28092017,Rep 2,88,865.4856986242573,51.18990931154995
28092017,Rep 3,88,989.0268310178434,63.54057267427461
28092017,Rep 4,88,926.9107877074631,60.967462160391065
28092017,Rep 5,88,925.3451599709715,71.56537295
28092017,Rep 1,89,927.1378339,54.11273957593222
28092017,Rep 2,89,911.6160020620306,53.32489570538345
28092017,Rep 3,89,1026.9995230239276,61.494408698448744
28092017,Rep 4,89,943.4941946553658,59.917015758778874
28092017,Rep 5,89,955.4615148,69.89346273251392
28092017,Rep 1,90,993.9976179391671,58.01095129433275
28092017,Rep 2,90,974.4351163374439,56.95182134342998
28092017,Rep 3,90,1094.1575254991621,62.71268478206507
28092017,Rep 4,90,987.7167593144758,60.746222357947566
28092017,Rep 5,90,1002.598813668698,70.08343690402197
28092017,Rep 1,91,1063.4195325906378,60.894493210701505
28092017,Rep 2,91,1043.1564106325827,60.088120426490015
28092017,Rep 3,91,1174.096092391965,67.54437661511663
28092017,Rep 4,91,1046.5705220097195,63.77915665980918
28092017,Rep 5,91,1066.0191149438617,73.09631344
28092017,Rep 1,92,1146.826523,64.85134024
28092017,Rep 2,92,1127.2710825343472,62.820123238943616
28092017,Rep 3,92,1245.2670792359618,70.12176766003043
28092017,Rep 4,92,1108.8823454141213,64.90740182096333
28092017,Rep 5,92,1133.0301077655135,74.28371942565397
28092017,Rep 1,93,1217.1799872207812,67.08869585609439
28092017,Rep 2,93,1199.9891234478073,64.09166374608495
28092017,Rep 3,93,1282.7717503613515,70.32380235226563
28092017,Rep 4,93,1165.3864713675193,66.57360585952806
28092017,Rep 5,93,1171.7182771255227,72.41572685408379
28092017,Rep 1,94,1270.6421203498837,71.12737517253495
28092017,Rep 2,94,1262.5678214293334,67.83797758598526
28092017,Rep 3,94,1289.7703571280792,71.77845591922411
28092017,Rep 4,94,1242.4200573147664,73.60216677
28092017,Rep 5,94,1196.9694547222703,72.72121274095878
28092017,Rep 1,95,1350.5458292810927,80.67746321907757
28092017,Rep 2,95,1346.5798921513901,76.43674082094351
28092017,Rep 3,95,1334.2372963527562,80.68836813
28092017,Rep 4,95,1349.6810013106588,84.92786195516098
28092017,Rep 5,95,1257.2329453674308,79.24511650383813
28092017,Rep 1,96,1437.8714264243988,90.96175037831698
28092017,Rep 2,96,1427.9548983155487,85.09063938669719
28092017,Rep 3,96,1382.8171857305335,90.01757156046226
28092017,Rep 4,96,1443.703931969289,94.80358382129909
28092017,Rep 5,96,1323.4193144836763,87.24457451393617
28092017,Rep 1,97,1518.5807993929611,99.66235462851718
28092017,Rep 2,97,1503.4518024609686,92.52943818042591
28092017,Rep 3,97,1436.1030805324358,97.37578623776528
28092017,Rep 4,97,1518.4007231965193,102.89273669690567
28092017,Rep 5,97,1391.165310730989,96.05205865792048
28092017,Rep 1,98,1607.1846851649443,110.34585469793015
28092017,Rep 2,98,1592.4076665994448,98.91135046891982
28092017,Rep 3,98,1510.1395955536527,105.06939442931049
28092017,Rep 4,98,1608.0252769009667,113.81993743639724
28092017,Rep 5,98,1470.0891177999201,109.08290543282831
