Model,Location,Time,Replicate,Average,SE,Wind,Tide
17012018,3328,87,Rep4,9183.068720761305,76.97855855376764,SE,Spring
17012018,3328,87,Rep5,9331.868743789513,97.06049996237326,SE,Spring
17012018,3328,88,Rep1,9559.513743920746,75.20318808020703,SE,Spring
17012018,3328,88,Rep2,9574.33883,89.30008930736855,SE,Spring
17012018,3328,88,Rep3,9632.063142489511,84.2651226,SE,Spring
17012018,3328,88,Rep4,9406.217536,74.97523580374794,SE,Spring
17012018,3328,88,Rep5,9554.164995027624,94.81344618556122,SE,Spring
17012018,3328,89,Rep1,9831.584393065994,73.70841829209515,SE,Spring
17012018,3328,89,Rep2,9843.573596452004,87.18214218175179,SE,Spring
17012018,3328,89,Rep3,9907.955528590392,83.47591581064296,SE,Spring
17012018,3328,89,Rep4,9684.293835,73.93063415694961,SE,Spring
17012018,3328,89,Rep5,9824.961526076184,93.52154152573391,SE,Spring
17012018,3328,90,Rep1,10102.403028071656,72.82917054,SE,Spring
17012018,3328,90,Rep2,10108.553953862965,86.18540908693836,SE,Spring
17012018,3328,90,Rep3,10175.153274313094,82.99623244777867,SE,Spring
17012018,3328,90,Rep4,9956.444567595596,72.50831042633742,SE,Spring
17012018,3328,90,Rep5,10090.452203263014,92.65876872466782,SE,Spring
17012018,3328,91,Rep1,10324.691958642068,71.83613103303155,SE,Spring
17012018,3328,91,Rep2,10329.082024110816,85.73237095,SE,Spring
17012018,3328,91,Rep3,10394.004741411822,82.81331162644706,SE,Spring
17012018,3328,91,Rep4,10181.985948940266,72.40985911623112,SE,Spring
17012018,3328,91,Rep5,10316.995431071662,93.01733883639645,SE,Spring
17012018,3328,92,Rep1,10441.158523141015,72.23384923522993,SE,Spring
17012018,3328,92,Rep2,10443.982738757486,86.28634412,SE,Spring
17012018,3328,92,Rep3,10509.694916698589,83.03144371337164,SE,Spring
17012018,3328,92,Rep4,10292.751959375586,72.38952910365997,SE,Spring
17012018,3328,92,Rep5,10437.03746012951,93.93535664263288,SE,Spring
17012018,3328,93,Rep1,10408.254497879236,73.85253798600827,SE,Spring
17012018,3328,93,Rep2,10412.504655859224,88.21989737369971,SE,Spring
17012018,3328,93,Rep3,10476.240275215672,84.85778238164369,SE,Spring
17012018,3328,93,Rep4,10250.278941134777,73.87519479597735,SE,Spring
17012018,3328,93,Rep5,10408.920018776907,96.07794946136579,SE,Spring
17012018,3328,94,Rep1,10279.710691851991,76.09296048412533,SE,Spring
17012018,3328,94,Rep2,10293.563244527539,91.17900347480688,SE,Spring
17012018,3328,94,Rep3,10351.417221467742,87.90880284897936,SE,Spring
17012018,3328,94,Rep4,10117.335343528413,76.17144997529141,SE,Spring
17012018,3328,94,Rep5,10282.756998878804,99.03854698,SE,Spring
17012018,3328,95,Rep1,10135.777009909365,78.72767154499547,SE,Spring
17012018,3328,95,Rep2,10145.860923365257,93.98054647925792,SE,Spring
17012018,3328,95,Rep3,10205.324364686414,90.68987191844194,SE,Spring
17012018,3328,95,Rep4,9963.102724908133,78.87760386728145,SE,Spring
17012018,3328,95,Rep5,10129.784638703492,101.77190692044154,SE,Spring
17012018,3328,96,Rep1,10000.346541790956,81.56601872,SE,Spring
17012018,3328,96,Rep2,10013.436133595369,96.63822945449027,SE,Spring
17012018,3328,96,Rep3,10071.869716673935,93.42688140984765,SE,Spring
17012018,3328,96,Rep4,9827.626831261896,81.70230549734819,SE,Spring
17012018,3328,96,Rep5,9999.703517416332,104.62428443404029,SE,Spring
17012018,3328,97,Rep1,9934.470248844578,83.37791154694008,SE,Spring
17012018,3328,97,Rep2,9949.080271488565,99.41953427910802,SE,Spring
17012018,3328,97,Rep3,10003.65301,95.26154641001318,SE,Spring
17012018,3328,97,Rep4,9753.795732665245,83.59313313906438,SE,Spring
17012018,3328,97,Rep5,9931.771554680085,107.15150008265356,SE,Spring
17012018,3328,98,Rep1,10011.318709514771,84.45039573774997,SE,Spring
17012018,3328,98,Rep2,10024.014567087328,100.21172193780815,SE,Spring
17012018,3328,98,Rep3,10078.437733846731,97.01471637894552,SE,Spring
17012018,3328,98,Rep4,9827.626066141538,84.29933299077354,SE,Spring
17012018,3328,98,Rep5,10008.942662184529,108.57955334569246,SE,Spring
17012018,3328,99,Rep1,10281.606624597925,84.60310830593805,SE,Spring
17012018,3328,99,Rep2,10292.547209570776,99.76215778343992,SE,Spring
17012018,3328,99,Rep3,10348.325180085028,97.13072388902079,SE,Spring
17012018,3328,99,Rep4,10097.906485096511,84.09747682600126,SE,Spring
17012018,3328,99,Rep5,10271.59524909651,108.94662019057554,SE,Spring
17012018,3328,100,Rep1,10675.258112568283,83.42016131451548,SE,Spring
17012018,3328,100,Rep2,10684.799314237916,98.16621624367592,SE,Spring
17012018,3328,100,Rep3,10731.749045664594,96.41322263173767,SE,Spring
17012018,3328,100,Rep4,10490.21461271176,83.46530392641999,SE,Spring
17012018,3328,100,Rep5,10664.236245539809,108.29585784883666,SE,Spring
17012018,3328,101,Rep1,11101.535097850257,82.92726914250531,SE,Spring
17012018,3328,101,Rep2,11121.08535689037,96.14828002656807,SE,Spring
17012018,3328,101,Rep3,11160.038139759463,95.3594104,SE,Spring
17012018,3328,101,Rep4,10926.167975861086,81.66667373,SE,Spring
17012018,3328,101,Rep5,11096.494221450688,107.3319965615837,SE,Spring
17012018,3328,102,Rep1,11529.227316630326,82.97515970096516,SE,Spring
17012018,3328,102,Rep2,11546.442830339514,96.25735832488688,SE,Spring
17012018,3328,102,Rep3,11586.469439483422,94.89528577243797,SE,Spring
17012018,3328,102,Rep4,11352.377987725346,82.43059649665167,SE,Spring
17012018,3328,102,Rep5,11520.970686535145,107.2150605660303,SE,Spring
17012018,3328,103,Rep1,11901.78886444963,84.79992639,SE,Spring
17012018,3328,103,Rep2,11920.663712592732,97.92705187177087,SE,Spring
17012018,3328,103,Rep3,11965.165405298761,96.95161288042584,SE,Spring
17012018,3328,103,Rep4,11723.353969492979,83.62690489483042,SE,Spring
17012018,3328,103,Rep5,11896.615434592004,108.54730668688362,SE,Spring
17012018,3328,104,Rep1,12154.887116989064,86.87293790941771,SE,Spring
17012018,3328,104,Rep2,12167.528736632767,100.13081251709463,SE,Spring
17012018,3328,104,Rep3,12210.038444447593,99.44359215,SE,Spring
17012018,3328,104,Rep4,11968.92387947906,85.69782,SE,Spring
17012018,3328,104,Rep5,12140.125282778474,110.72871320032523,SE,Spring
17012018,3328,105,Rep1,12206.612520272154,89.58835196538729,SE,Spring
17012018,3328,105,Rep2,12223.21077839517,102.3279865258725,SE,Spring
17012018,3328,105,Rep3,12267.539485859243,103.34645676458277,SE,Spring
17012018,3328,105,Rep4,12015.944362044838,88.22100321,SE,Spring
17012018,3328,105,Rep5,12196.55062514448,113.14300353507784,SE,Spring
17012018,3328,106,Rep1,12131.149536052113,93.38970063,SE,Spring
17012018,3328,106,Rep2,12149.86365375231,105.98131970312649,SE,Spring
17012018,3328,106,Rep3,12188.061365324227,107.63480459804332,SE,Spring
17012018,3328,106,Rep4,11936.429170897862,91.96302668856755,SE,Spring
17012018,3328,106,Rep5,12119.412073228685,116.72867002150447,SE,Spring
17012018,3328,107,Rep1,11998.632340391918,96.82662563672088,SE,Spring
17012018,3328,107,Rep2,12017.802139477717,108.91543452127671,SE,Spring
17012018,3328,107,Rep3,12060.35558706814,111.47744949043238,SE,Spring
17012018,3328,107,Rep4,11798.741238301642,95.35320340722735,SE,Spring
17012018,3328,107,Rep5,11990.305634725044,120.41077719274051,SE,Spring
17012018,3328,108,Rep1,11844.032109505835,100.32934942944443,SE,Spring
17012018,3328,108,Rep2,11856.504413502062,111.55456381275907,SE,Spring
17012018,3328,108,Rep3,11903.765654676274,114.90086613320352,SE,Spring
17012018,3328,108,Rep4,11637.532875044462,98.12719703974147,SE,Spring
17012018,3328,108,Rep5,11839.097839751365,123.90924646538193,SE,Spring
17012018,3328,109,Rep1,11679.102354343015,102.97855222998415,SE,Spring
17012018,3328,109,Rep2,11694.900593096198,114.48319853421266,SE,Spring
17012018,3328,109,Rep3,11747.45117,118.21521889321639,SE,Spring
17012018,3328,109,Rep4,11465.56415144209,101.07231698610455,SE,Spring
17012018,3328,109,Rep5,11679.230806879395,127.7701665912735,SE,Spring
17012018,3328,110,Rep1,11570.041716431568,105.38278910715897,SE,Spring
17012018,3328,110,Rep2,11585.196205191427,117.40806986547037,SE,Spring
17012018,3328,110,Rep3,11639.67412854315,121.05837004472816,SE,Spring
17012018,3328,110,Rep4,11346.002684204148,103.68412268868266,SE,Spring
17012018,3328,110,Rep5,11562.621643819191,130.52799119899151,SE,Spring
17012018,3328,111,Rep1,11593.91051178388,106.32342386501772,SE,Spring
17012018,3328,111,Rep2,11605.550468654026,118.74569379813036,SE,Spring
17012018,3328,111,Rep3,11656.237014475826,123.07870328855917,SE,Spring
17012018,3328,111,Rep4,11366.073277212783,104.51190884686378,SE,Spring
17012018,3328,111,Rep5,11574.324492198057,131.30549803906206,SE,Spring
17012018,3328,112,Rep1,11750.604988887173,107.26735671850143,SE,Spring
17012018,3328,112,Rep2,11764.58060755409,118.44822200935148,SE,Spring
17012018,3328,112,Rep3,11813.260389942026,122.81406181593306,SE,Spring
17012018,3328,112,Rep4,11529.68158908297,104.36761728944369,SE,Spring
17012018,3328,112,Rep5,11734.719082114296,132.53357419484254,SE,Spring
17012018,3328,113,Rep1,11986.501344663115,106.85320721755268,SE,Spring
17012018,3328,113,Rep2,12001.283216060265,118.0953922648467,SE,Spring
17012018,3328,113,Rep3,12053.577427972448,123.08289532566602,SE,Spring
17012018,3328,113,Rep4,11769.21305333889,105.15156530819516,SE,Spring
17012018,3328,113,Rep5,11974.26222816459,132.4329586648817,SE,Spring
17012018,3328,114,Rep1,12242.803762005598,107.52565750394604,SE,Spring
17012018,3328,114,Rep2,12263.935561758497,118.58910907738935,SE,Spring
17012018,3328,114,Rep3,12312.379312933204,122.88208144499043,SE,Spring
17012018,3328,114,Rep4,12031.395077477071,105.97264271928061,SE,Spring
17012018,3328,114,Rep5,12235.818710342894,133.31755677203398,SE,Spring
17012018,3328,115,Rep1,12492.743452125207,108.38887559091178,SE,Spring
17012018,3328,115,Rep2,12508.626152847752,119.60754854855014,SE,Spring
17012018,3328,115,Rep3,12562.264919673244,124.8872628239066,SE,Spring
17012018,3328,115,Rep4,12269.52926,106.6131202547224,SE,Spring
17012018,3328,115,Rep5,12484.904016077686,134.65978324998815,SE,Spring
17012018,3328,116,Rep1,12702.103134152727,109.87207026602424,SE,Spring
17012018,3328,116,Rep2,12709.828705896203,121.74086089768396,SE,Spring
17012018,3328,116,Rep3,12771.892265757422,127.09211175252815,SE,Spring
17012018,3328,116,Rep4,12465.001344522367,108.28032681763077,SE,Spring
17012018,3328,116,Rep5,12686.98702553612,136.7223920962803,SE,Spring
17012018,3328,117,Rep1,12812.275856766866,111.75844531067075,SE,Spring
17012018,3328,117,Rep2,12820.767586825721,124.92764450363163,SE,Spring
17012018,3328,117,Rep3,12876.988406024999,129.88854391032075,SE,Spring
17012018,3328,117,Rep4,12575.974662833505,111.12287730302823,SE,Spring
17012018,3328,117,Rep5,12802.188715285136,138.7619326131416,SE,Spring
17012018,3328,118,Rep1,12831.525239811068,115.27659126316941,SE,Spring
17012018,3328,118,Rep2,12849.90084800158,128.36186314126516,SE,Spring
17012018,3328,118,Rep3,12900.385574233362,132.85756768985084,SE,Spring
17012018,3328,118,Rep4,12588.683752010953,114.45896718144049,SE,Spring
17012018,3328,118,Rep5,12825.370312404806,142.5956203346395,SE,Spring
17012018,3328,119,Rep1,12821.475871001903,118.1788551121063,SE,Spring
17012018,3328,119,Rep2,12840.067739138161,131.72543144691244,SE,Spring
17012018,3328,119,Rep3,12889.257750765917,137.05943269200776,SE,Spring
17012018,3328,119,Rep4,12572.28076264586,118.39012853463494,SE,Spring
17012018,3328,119,Rep5,12814.899184160882,146.1997572261107,SE,Spring
17012018,3328,120,Rep1,12813.505371358657,122.73412529594543,SE,Spring
17012018,3328,120,Rep2,12826.596276662296,135.09594047375495,SE,Spring
17012018,3328,120,Rep3,12880.714464447012,141.27881107565412,SE,Spring
17012018,3328,120,Rep4,12557.202603460084,122.20869137757269,SE,Spring
17012018,3328,120,Rep5,12799.92891442833,149.84676956567043,SE,Spring
17012018,3328,121,Rep1,12820.502898116196,126.5059147166093,SE,Spring
17012018,3328,121,Rep2,12832.283864831612,137.92218698311348,SE,Spring
17012018,3328,121,Rep3,12888.938016801423,145.36531866961565,SE,Spring
17012018,3328,121,Rep4,12553.4162,125.59100046247431,SE,Spring
17012018,3328,121,Rep5,12811.32084940463,154.0314752863239,SE,Spring
17012018,3328,122,Rep1,12882.89442198341,128.97526623456264,SE,Spring
17012018,3328,122,Rep2,12895.378562638514,141.70107663354045,SE,Spring
17012018,3328,122,Rep3,12951.891789032503,148.27320298530938,SE,Spring
17012018,3328,122,Rep4,12614.127823618786,128.2658840903923,SE,Spring
17012018,3328,122,Rep5,12880.629850220443,157.37358692786182,SE,Spring
17012018,3328,123,Rep1,13072.31742717432,131.20715388996683,SE,Spring
17012018,3328,123,Rep2,13084.464057047266,142.97389248248274,SE,Spring
17012018,3328,123,Rep3,13142.802611254361,150.85188296456616,SE,Spring
17012018,3328,123,Rep4,12796.064510418208,128.65265405144484,SE,Spring
17012018,3328,123,Rep5,13060.513663105598,159.265915,SE,Spring
17012018,3328,124,Rep1,13387.097176010846,132.6958656018077,SE,Spring
17012018,3328,124,Rep2,13398.22473044731,144.43452749411375,SE,Spring
17012018,3328,124,Rep3,13457.483267511185,151.64157479713742,SE,Spring
17012018,3328,124,Rep4,13100.535015014457,128.63986723427345,SE,Spring
17012018,3328,124,Rep5,13378.41050197745,160.39587198296923,SE,Spring
17012018,3328,125,Rep1,13738.719074656921,134.00463127927372,SE,Spring
17012018,3328,125,Rep2,13752.537961145652,145.5899257690328,SE,Spring
17012018,3328,125,Rep3,13819.185402892837,153.45428397189502,SE,Spring
17012018,3328,125,Rep4,13458.648000376323,130.37840130448294,SE,Spring
17012018,3328,125,Rep5,13731.139298115562,161.70453325639318,SE,Spring
17012018,3328,126,Rep1,14101.244170581778,135.59573051036764,SE,Spring
17012018,3328,126,Rep2,14107.49831552817,147.3969038255631,SE,Spring
17012018,3328,126,Rep3,14181.25070892074,155.73245742526922,SE,Spring
17012018,3328,126,Rep4,13813.098789409692,131.89048947342818,SE,Spring
17012018,3328,126,Rep5,14089.552646220543,162.59750388084188,SE,Spring
17012018,3328,127,Rep1,14452.46256104101,137.5876031353835,SE,Spring
17012018,3328,127,Rep2,14459.45393614667,149.02899783199558,SE,Spring
17012018,3328,127,Rep3,14535.75384500545,157.36205346942955,SE,Spring
17012018,3328,127,Rep4,14157.16086689126,133.54692285841475,SE,Spring
17012018,3328,127,Rep5,14441.829002846982,165.02924204015878,SE,Spring
17012018,3328,128,Rep1,14753.010356588275,139.45167825256948,SE,Spring
17012018,3328,128,Rep2,14759.37210132865,151.2760404926535,SE,Spring
17012018,3328,128,Rep3,14839.512846150272,159.2185260958005,SE,Spring
17012018,3328,128,Rep4,14451.79969957351,135.2252752271532,SE,Spring
17012018,3328,128,Rep5,14751.164034613346,166.6787945555778,SE,Spring
17012018,3328,129,Rep1,14957.39982769028,141.84562903794256,SE,Spring
17012018,3328,129,Rep2,14955.736821683096,154.13038569671428,SE,Spring
17012018,3328,129,Rep3,15031.687711194141,162.05137740280034,SE,Spring
17012018,3328,129,Rep4,14640.645570836541,138.62284900319398,SE,Spring
17012018,3328,129,Rep5,14956.380207778353,169.07276249434503,SE,Spring
17012018,3328,130,Rep1,15040.393885197114,144.31291346119215,SE,Spring
17012018,3328,130,Rep2,15029.881323072394,156.95537785795554,SE,Spring
17012018,3328,130,Rep3,15116.186516296833,166.60067304407974,SE,Spring
17012018,3328,130,Rep4,14713.06770500496,141.1283044608834,SE,Spring
17012018,3328,130,Rep5,15040.942801729278,173.1578483815396,SE,Spring
17012018,3328,131,Rep1,15064.979739377268,147.86082440311398,SE,Spring
17012018,3328,131,Rep2,15050.2649,161.10392740274094,SE,Spring
17012018,3328,131,Rep3,15137.795203141126,170.1330683185096,SE,Spring
17012018,3328,131,Rep4,14723.281268499282,144.85859172242553,SE,Spring
17012018,3328,131,Rep5,15059.360799254337,177.0194633355289,SE,Spring
17012018,3328,132,Rep1,15054.907249955291,152.10806552598237,SE,Spring
17012018,3328,132,Rep2,15039.11560500216,165.01907844143528,SE,Spring
17012018,3328,132,Rep3,15130.206810303864,174.64512176508828,SE,Spring
17012018,3328,132,Rep4,14697.44782591519,148.99602836951053,SE,Spring
17012018,3328,132,Rep5,15054.766330719925,181.6365988413308,SE,Spring
17012018,3328,133,Rep1,15005.296555060202,156.40673925013854,SE,Spring
17012018,3328,133,Rep2,14998.197309767196,169.41274149243864,SE,Spring
17012018,3328,133,Rep3,15082.012339468047,179.55101418899963,SE,Spring
17012018,3328,133,Rep4,14636.187400395356,153.04240192448904,SE,Spring
17012018,3328,133,Rep5,15009.479858693747,185.12302389764668,SE,Spring
17012018,3328,134,Rep1,14949.657245801673,159.62359883080455,SE,Spring
17012018,3328,134,Rep2,14940.40684560871,173.79740062311913,SE,Spring
17012018,3328,134,Rep3,15029.350821846754,183.07345612771744,SE,Spring
17012018,3328,134,Rep4,14576.415959803911,156.5848428961725,SE,Spring
17012018,3328,134,Rep5,14955.989423781848,188.44270622948906,SE,Spring
17012018,3328,135,Rep1,14959.146101151713,162.85439702835953,SE,Spring
17012018,3328,135,Rep2,14940.732172774944,176.80455182220453,SE,Spring
17012018,3328,135,Rep3,15032.076927843977,186.9632686589128,SE,Spring
17012018,3328,135,Rep4,14582.823460194551,159.98062221152944,SE,Spring
17012018,3328,135,Rep5,14958.611638952825,191.74357292348662,SE,Spring
17012018,3328,136,Rep1,15076.25737103176,164.1710009270413,SE,Spring
17012018,3328,136,Rep2,15046.953774516025,179.39272018955265,SE,Spring
17012018,3328,136,Rep3,15146.884209361386,189.30071807375882,SE,Spring
17012018,3328,136,Rep4,14689.331545928198,161.75263736687805,SE,Spring
17012018,3328,136,Rep5,15065.40511267969,193.42406150763253,SE,Spring
17012018,3328,137,Rep1,15273.727690298605,166.18743788356153,SE,Spring
17012018,3328,137,Rep2,15229.849686666275,181.4454242050184,SE,Spring
17012018,3328,137,Rep3,15338.747901033057,191.5013533756057,SE,Spring
17012018,3328,137,Rep4,14871.797272201393,163.45527007185132,SE,Spring
17012018,3328,137,Rep5,15252.939276340667,194.97242275334744,SE,Spring
17012018,3328,138,Rep1,15521.484827156331,167.1680200867092,SE,Spring
17012018,3328,138,Rep2,15470.978429796263,182.9741380299982,SE,Spring
17012018,3328,138,Rep3,15587.361225879338,191.9038276705455,SE,Spring
17012018,3328,138,Rep4,15113.732864220457,165.21199034867325,SE,Spring
17012018,3328,138,Rep5,15494.248359641482,196.00416680628658,SE,Spring
17012018,3328,139,Rep1,15800.264699366642,169.2318009443133,SE,Spring
17012018,3328,139,Rep2,15751.97144210669,184.15188104892397,SE,Spring
17012018,3328,139,Rep3,15871.463955837366,193.81876649382764,SE,Spring
17012018,3328,139,Rep4,15389.406863330538,167.0168999725842,SE,Spring
17012018,3328,139,Rep5,15774.419729622088,197.35324190973944,SE,Spring
17012018,3328,140,Rep1,16074.56680189406,170.86131412882352,SE,Spring
17012018,3328,140,Rep2,16033.375598284329,186.34826160600474,SE,Spring
17012018,3328,140,Rep3,16147.533016911857,196.19599070777434,SE,Spring
17012018,3328,140,Rep4,15653.040607897983,167.94143309396995,SE,Spring
17012018,3328,140,Rep5,16050.115023645183,199.56975754232275,SE,Spring
17012018,3328,141,Rep1,16309.320739991677,172.53054824332673,SE,Spring
17012018,3328,141,Rep2,16268.27460107797,187.73382184905455,SE,Spring
17012018,3328,141,Rep3,16383.707652727198,199.21249313152472,SE,Spring
17012018,3328,141,Rep4,15879.778456785118,169.02880656359463,SE,Spring
17012018,3328,141,Rep5,16287.448218376745,201.19336363633184,SE,Spring
17012018,3328,142,Rep1,16466.93211424119,175.5024562212789,SE,Spring
17012018,3328,142,Rep2,16430.553024131634,191.18499021957044,SE,Spring
17012018,3328,142,Rep3,16536.938931192308,201.15554894364308,SE,Spring
17012018,3328,142,Rep4,16025.32639952157,171.32605234340312,SE,Spring
17012018,3328,142,Rep5,16443.44762,204.04124779607378,SE,Spring
17012018,3328,143,Rep1,16564.262208881242,179.6613412140263,SE,Spring
17012018,3328,143,Rep2,16527.13032305132,194.69083958180747,SE,Spring
17012018,3328,143,Rep3,16639.051773099567,203.4118924,SE,Spring
17012018,3328,143,Rep4,16122.375545847382,174.10195164106057,SE,Spring
17012018,3328,143,Rep5,16546.794767469877,207.1284568721431,SE,Spring
17012018,3328,144,Rep1,16636.95675626251,181.42273761668918,SE,Spring
17012018,3328,144,Rep2,16594.554417159477,197.45015352200488,SE,Spring
17012018,3328,144,Rep3,16723.878400689875,206.4583112,SE,Spring
17012018,3328,144,Rep4,16193.125618435066,177.21907515659197,SE,Spring
17012018,3328,144,Rep5,16628.514493373845,210.8615238164606,SE,Spring
17012018,3328,145,Rep1,16716.065655672242,184.2404531404733,SE,Spring
17012018,3328,145,Rep2,16659.00653934469,200.9331584939024,SE,Spring
17012018,3328,145,Rep3,16800.167979433823,208.9296484388321,SE,Spring
17012018,3328,145,Rep4,16255.784977034156,180.69539172433156,SE,Spring
17012018,3328,145,Rep5,16699.72677181382,213.38025165235845,SE,Spring
17012018,3328,146,Rep1,16792.520990344336,187.51488180939268,SE,Spring
17012018,3328,146,Rep2,16744.873407295403,204.7125526965401,SE,Spring
17012018,3328,146,Rep3,16883.642389280532,211.85665965696802,SE,Spring
17012018,3328,146,Rep4,16326.246544266129,183.72802706827056,SE,Spring
17012018,3328,146,Rep5,16785.305192230964,217.29544169456034,SE,Spring
17012018,3328,147,Rep1,16916.27202186777,189.80906691980658,SE,Spring
17012018,3328,147,Rep2,16867.562339498836,207.9645831723179,SE,Spring
17012018,3328,147,Rep3,16994.78124858573,213.62500975418735,SE,Spring
17012018,3328,147,Rep4,16444.139134076308,185.2842630563126,SE,Spring
17012018,3328,147,Rep5,16911.1159,219.97786611270158,SE,Spring
17012018,3328,148,Rep1,17110.284363569768,192.96635509783218,SE,Spring
17012018,3328,148,Rep2,17058.599818055827,209.7282194532258,SE,Spring
17012018,3328,148,Rep3,17192.89002826449,215.18677203706056,SE,Spring
17012018,3328,148,Rep4,16630.72932408807,187.54896787525385,SE,Spring
17012018,3328,148,Rep5,17108.80782545678,221.7056997828197,SE,Spring
17012018,3328,149,Rep1,17368.58678275792,193.99970506972528,SE,Spring
17012018,3328,149,Rep2,17313.523636000133,211.39743920468473,SE,Spring
17012018,3328,149,Rep3,17447.751058796715,216.75147839371027,SE,Spring
17012018,3328,149,Rep4,16884.79517177086,188.05560611732872,SE,Spring
17012018,3328,149,Rep5,17369.38995,222.93137064533184,SE,Spring
17012018,3328,150,Rep1,17649.76899975155,196.13876867029526,SE,Spring
17012018,3328,150,Rep2,17586.69448,213.6650200220453,SE,Spring
17012018,3328,150,Rep3,17733.024858602053,218.3973770634922,SE,Spring
17012018,3328,150,Rep4,17153.77962006038,189.2545409844688,SE,Spring
17012018,3328,150,Rep5,17653.11717602271,224.0787811960612,SE,Spring
17012018,3328,151,Rep1,17947.034086728523,197.58883862807062,SE,Spring
17012018,3328,151,Rep2,17889.826730148896,214.95673909759222,SE,Spring
17012018,3328,151,Rep3,18026.053535791194,219.80064390026214,SE,Spring
17012018,3328,151,Rep4,17452.890140959924,190.34661625154905,SE,Spring
17012018,3328,151,Rep5,17947.01950141242,225.20127257567793,SE,Spring
17012018,3328,152,Rep1,18242.183032991805,198.79416515240177,SE,Spring
17012018,3328,152,Rep2,18191.386753516323,216.29662494267302,SE,Spring
17012018,3328,152,Rep3,18326.493250638327,220.67793343262088,SE,Spring
17012018,3328,152,Rep4,17761.17678,192.24088196686395,SE,Spring
17012018,3328,152,Rep5,18245.241821870317,226.80355462385842,SE,Spring
17012018,3328,153,Rep1,18507.34626379993,199.87383304770864,SE,Spring
17012018,3328,153,Rep2,18452.61746467851,219.19082444882514,SE,Spring
17012018,3328,153,Rep3,18597.853629021894,222.25743825855935,SE,Spring
17012018,3328,153,Rep4,18013.470752507394,193.09804530411157,SE,Spring
17012018,3328,153,Rep5,18518.545073276622,229.39564588569948,SE,Spring
17012018,3328,154,Rep1,18697.820552596597,203.22164918042756,SE,Spring
17012018,3328,154,Rep2,18639.07922085391,221.46668912098187,SE,Spring
17012018,3328,154,Rep3,18801.97528,224.7392831190942,SE,Spring
17012018,3328,154,Rep4,18207.785046878358,195.67619576031464,SE,Spring
17012018,3328,154,Rep5,18726.45952210827,230.1196213290484,SE,Spring
17012018,3328,155,Rep1,18830.63108263923,206.17532025394001,SE,Spring
17012018,3328,155,Rep2,18755.698156340626,223.4920559,SE,Spring
17012018,3328,155,Rep3,18923.75339318934,227.30040478836253,SE,Spring
17012018,3328,155,Rep4,18324.19380276181,196.58558674664948,SE,Spring
17012018,3328,155,Rep5,18844.198768810384,232.5851611894295,SE,Spring
17012018,3328,156,Rep1,18900.291791015617,209.0056067071695,SE,Spring
17012018,3328,156,Rep2,18829.18529625482,225.45563094893413,SE,Spring
17012018,3328,156,Rep3,18998.751034645797,229.99136355251696,SE,Spring
17012018,3328,156,Rep4,18385.134987899935,199.6571786,SE,Spring
17012018,3328,156,Rep5,18919.853269917625,234.88212465932207,SE,Spring
17012018,3328,157,Rep1,18938.43892,211.6709310730812,SE,Spring
17012018,3328,157,Rep2,18857.413736064307,227.82648974440343,SE,Spring
17012018,3328,157,Rep3,19038.968339154697,233.82883421766897,SE,Spring
17012018,3328,157,Rep4,18412.12819190015,201.74018692372098,SE,Spring
17012018,3328,157,Rep5,18959.540871148067,238.44565952032022,SE,Spring
17012018,3328,158,Rep1,18934.76808901622,214.46469103932222,SE,Spring
17012018,3328,158,Rep2,18847.248195884924,230.38303324606665,SE,Spring
17012018,3328,158,Rep3,19044.22793,236.7049122430042,SE,Spring
17012018,3328,158,Rep4,18407.133158661367,203.52652166402137,SE,Spring
17012018,3328,158,Rep5,18960.687412415708,241.04115809776565,SE,Spring
17012018,3328,159,Rep1,18935.19347078331,216.7565251130327,SE,Spring
17012018,3328,159,Rep2,18832.188079112257,232.96519823076196,SE,Spring
17012018,3328,159,Rep3,19045.06299336213,240.81362187296108,SE,Spring
17012018,3328,159,Rep4,18396.146507341906,206.6708234858755,SE,Spring
17012018,3328,159,Rep5,18959.09682387492,244.10378920128744,SE,Spring
17012018,3328,160,Rep1,18979.227801065044,219.64379145869867,SE,Spring
17012018,3328,160,Rep2,18874.24372689955,234.9800898574638,SE,Spring
17012018,3328,160,Rep3,19086.896443885053,245.28661901870535,SE,Spring
17012018,3328,160,Rep4,18434.731403989936,209.08959290691732,SE,Spring
17012018,3328,160,Rep5,19001.723217914638,246.7758674899631,SE,Spring
17012018,3328,161,Rep1,19095.27967455168,221.73319830481455,SE,Spring
17012018,3328,161,Rep2,18987.478782498263,236.09643693428043,SE,Spring
17012018,3328,161,Rep3,19208.719321582153,247.59749156377387,SE,Spring
17012018,3328,161,Rep4,18549.074239688798,210.98625292030513,SE,Spring
17012018,3328,161,Rep5,19113.768289858628,248.82311419020388,SE,Spring
17012018,3328,162,Rep1,19265.91607879463,222.77305506517988,SE,Spring
17012018,3328,162,Rep2,19156.68788828788,237.18940012627203,SE,Spring
17012018,3328,162,Rep3,19376.339403920043,249.32927501271553,SE,Spring
17012018,3328,162,Rep4,18715.583347974607,212.12809191577202,SE,Spring
17012018,3328,162,Rep5,19280.227889919162,251.46186141694375,SE,Spring
17012018,3328,163,Rep1,19474.586991271684,223.46254060688585,SE,Spring
17012018,3328,163,Rep2,19368.461771619543,238.69560260404575,SE,Spring
